pedido,requisicao,operadora,nome_origem,cpf_cnpj_raiz_origem,cpf_cnpj_origem,terminal_1_originador,codigo_pais_origem,codigo_ddd_origem,numero_origem,nome_destino,cpf_cnpj_raiz_destino,cpf_cnpj_destino,terminal_2_recebedor,codigo_pais_destino,codigo_ddd_destino,numero_destino,data_inicio,gmt_inicio,duracao_hhmmss,duracao_segundos
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-03-01 11:49:15,GMT-03,32,32
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-03-01 12:10:15,GMT-03,33,33
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-03-02 15:39:14,GMT-03,143,103
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-03-04 10:18:21,GMT-03,335,215
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-03-08 19:08:27,GMT-03,155,115
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-03-10 19:38:11,GMT-03,53,53
2,1162,Telefônica - Vivo,MARIA CEBOLINHA FAVA BEAN,XXXXX74853YY,XXX.XX41.748-YY,55113XXXX056,55,11,XXXXX056,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX777,55,11,XXXXX777,2011-03-12 21:02:20,GMT-03,2,2
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-03-15 12:14:10,GMT-03,156,116
2,1163,Telefônica - Vivo,CASCAO CUCUMBER,XXXXX012815YY,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,2011-03-15 12:18:03,GMT-03,52,52
2,1163,Telefônica - Vivo,CASCAO CUCUMBER,XXXXX012815YY,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,2011-03-15 12:19:16,GMT-03,32,32
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-03-15 12:19:40,GMT-03,40,40
2,1163,Telefônica - Vivo,CASCAO CUCUMBER,XXXXX012815YY,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,2011-03-15 12:25:26,GMT-03,2,2
2,1163,Telefônica - Vivo,CASCAO CUCUMBER,XXXXX012815YY,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,2011-03-15 13:27:09,GMT-03,22,22
2,1163,Telefônica - Vivo,CASCAO CUCUMBER,XXXXX012815YY,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,2011-03-15 15:30:20,GMT-03,0,0
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-03-15 16:13:36,GMT-03,23,23
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-03-16 18:53:20,GMT-03,29,29
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-03-17 13:10:59,GMT-03,37,37
2,1162,Telefônica - Vivo,MARIA CEBOLINHA FAVA BEAN,XXXXX74853YY,XXX.XX41.748-YY,55113XXXX056,55,11,XXXXX056,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX777,55,11,XXXXX777,2011-03-19 12:29:16,GMT-03,2,2
2,1162,Telefônica - Vivo,MARIA CEBOLINHA FAVA BEAN,XXXXX74853YY,XXX.XX41.748-YY,55113XXXX056,55,11,XXXXX056,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX777,55,11,XXXXX777,2011-03-19 18:00:57,GMT-03,2,2
2,1162,Telefônica - Vivo,MARIA CEBOLINHA FAVA BEAN,XXXXX74853YY,XXX.XX41.748-YY,55113XXXX056,55,11,XXXXX056,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX777,55,11,XXXXX777,2011-03-19 18:01:17,GMT-03,2,2
2,1162,Telefônica - Vivo,MARIA CEBOLINHA FAVA BEAN,XXXXX74853YY,XXX.XX41.748-YY,55113XXXX056,55,11,XXXXX056,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX777,55,11,XXXXX777,2011-03-19 18:01:33,GMT-03,2,2
2,1162,Telefônica - Vivo,MARIA CEBOLINHA FAVA BEAN,XXXXX74853YY,XXX.XX41.748-YY,55113XXXX056,55,11,XXXXX056,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX777,55,11,XXXXX777,2011-03-19 18:02:27,GMT-03,2,2
2,1163,Telefônica - Vivo,CASCAO CUCUMBER,XXXXX012815YY,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,2011-03-19 19:25:12,GMT-03,145,105
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-03-20 11:31:54,GMT-03,37,37
2,1163,Telefônica - Vivo,CASCAO CUCUMBER,XXXXX012815YY,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,2011-03-20 12:01:47,GMT-03,217,137
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-03-21 12:30:38,GMT-03,46,46
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-03-22 16:39:35,GMT-03,52,52
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-03-24 16:56:12,GMT-03,513,313
2,1163,Telefônica - Vivo,CASCAO CUCUMBER,XXXXX012815YY,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,2011-03-25 16:22:13,GMT-03,22,22
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-03-25 16:24:21,GMT-03,110,70
2,1163,Telefônica - Vivo,CASCAO CUCUMBER,XXXXX012815YY,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,2011-03-25 16:33:39,GMT-03,8,8
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-03-25 16:34:15,GMT-03,3,3
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-03-28 19:13:03,GMT-03,7,7
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-03-28 19:13:21,GMT-03,103,63
2,1163,Telefônica - Vivo,CASCAO CUCUMBER,XXXXX012815YY,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,2011-03-29 00:37:05,GMT-03,239,159
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-03-29 06:55:30,GMT-03,39,39
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-03-31 12:36:53,GMT-03,235,155
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-04-04 14:09:38,GMT-03,106,66
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-04-05 20:34:53,GMT-03,37,37
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-04-05 21:32:27,GMT-03,15,15
2,1163,Telefônica - Vivo,CASCAO CUCUMBER,XXXXX012815YY,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,2011-04-05 22:03:29,GMT-03,128,88
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-04-06 10:30:17,GMT-03,54,54
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-04-07 21:37:06,GMT-03,19,19
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-04-10 18:16:55,GMT-03,40,40
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-04-26 17:36:25,GMT-03,217,137
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-04-27 15:55:50,GMT-03,111,71
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-04-27 19:25:02,GMT-03,104,64
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-04-27 19:25:37,GMT-03,29,29
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-05-03 14:49:36,GMT-03,111,71
2,1162,Telefônica - Vivo,MARIA CEBOLINHA FAVA BEAN,XXXXX74853YY,XXX.XX41.748-YY,55113XXXX256,55,11,XXXXX256,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX777,55,11,XXXXX777,2011-05-14 17:17:11,GMT-03,2,2
2,1162,Telefônica - Vivo,MARIA CEBOLINHA FAVA BEAN,XXXXX74853YY,XXX.XX41.748-YY,55113XXXX256,55,11,XXXXX256,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX777,55,11,XXXXX777,2011-05-14 17:17:35,GMT-03,2,2
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-05-16 18:35:52,GMT-03,104,64
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-05-28 13:36:41,GMT-03,202,122
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-05-30 14:26:25,GMT-03,38,38
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-05-30 14:27:19,GMT-03,0,0
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-05-30 14:27:28,GMT-03,0,0
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-05-30 14:27:50,GMT-03,0,0
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-05-30 14:38:47,GMT-03,125,85
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-06-02 10:13:40,GMT-03,202,122
2,1162,Telefônica - Vivo,MARIA CEBOLINHA FAVA BEAN,XXXXX74853YY,XXX.XX41.748-YY,55113XXXX256,55,11,XXXXX256,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX777,55,11,XXXXX777,2011-06-05 18:33:55,GMT-03,2,2
2,538,Oi,MARIA CASCUDA WHEATGRASS,XXXXX556848YY,XXX.XX55.568-YY,55218XXXX170,55,21,XXXXX170,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX777,55,11,XXXXX777,2011-06-11 10:47:12,GMT-03,9,9
2,538,Oi,MARIA CASCUDA WHEATGRASS,XXXXX556848YY,XXX.XX55.568-YY,55218XXXX170,55,21,XXXXX170,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX777,55,11,XXXXX777,2011-06-11 10:56:34,GMT-03,57,57
2,538,Oi,MARIA CASCUDA WHEATGRASS,XXXXX556848YY,XXX.XX55.568-YY,55218XXXX170,55,21,XXXXX170,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX777,55,11,XXXXX777,2011-06-11 11:28:53,GMT-03,1023,623
2,1162,Telefônica - Vivo,MARIA CEBOLINHA FAVA BEAN,XXXXX74853YY,XXX.XX41.748-YY,55113XXXX256,55,11,XXXXX256,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX777,55,11,XXXXX777,2011-06-11 18:16:02,GMT-03,2,2
2,538,Oi,MARIA CASCUDA WHEATGRASS,XXXXX556848YY,XXX.XX55.568-YY,55218XXXX170,55,21,XXXXX170,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX777,55,11,XXXXX777,2011-06-12 13:24:53,GMT-03,449,289
2,538,Oi,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX777,55,11,XXXXX777,MARIA CASCUDA WHEATGRASS,XXXXX556848YY,XXX.XX55.568-YY,55218XXXX170,55,21,XXXXX170,2011-06-12 20:01:05,GMT-03,407,247
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-06-17 15:00:07,GMT-03,141,101
2,1163,Telefônica - Vivo,CASCAO CUCUMBER,XXXXX012815YY,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,2011-06-17 15:06:06,GMT-03,25,25
2,538,Oi,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX777,55,11,XXXXX777,MARIA CASCUDA WHEATGRASS,XXXXX556848YY,XXX.XX55.568-YY,55218XXXX170,55,21,XXXXX170,2011-06-17 23:33:30,GMT-03,46,46
2,538,Oi,MARIA CASCUDA WHEATGRASS,XXXXX556848YY,XXX.XX55.568-YY,55218XXXX170,55,21,XXXXX170,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX777,55,11,XXXXX777,2011-06-19 13:03:30,GMT-03,302,182
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-07-03 15:13:26,GMT-03,15,15
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-07-03 15:14:35,GMT-03,9,9
2,1163,Telefônica - Vivo,CASCAO CUCUMBER,XXXXX012815YY,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,2011-07-03 19:06:17,GMT-03,31,31
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-07-03 19:08:05,GMT-03,20,20
2,1163,Telefônica - Vivo,CASCAO CUCUMBER,XXXXX012815YY,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,2011-07-03 19:08:36,GMT-03,5,5
2,538,Oi,MARIA CASCUDA WHEATGRASS,XXXXX556848YY,XXX.XX55.568-YY,55218XXXX170,55,21,XXXXX170,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,2011-07-22 11:36:00,GMT-03,120,80
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-07-30 10:39:20,GMT-03,0,0
2,1162,Telefônica - Vivo,MARIA CEBOLINHA FAVA BEAN,XXXXX74853YY,XXX.XX41.748-YY,55113XXXX256,55,11,XXXXX256,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX777,55,11,XXXXX777,2011-08-06 11:57:09,GMT-03,2,2
2,538,Oi,MARIA CASCUDA WHEATGRASS,XXXXX556848YY,XXX.XX55.568-YY,55218XXXX170,55,21,XXXXX170,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,2011-08-17 11:51:31,GMT-03,146,106
2,1163,Telefônica - Vivo,CASCAO CUCUMBER,XXXXX012815YY,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,2011-08-23 14:19:12,GMT-03,47,47
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-08-23 14:20:10,GMT-03,35,35
2,1163,Telefônica - Vivo,CASCAO CUCUMBER,XXXXX012815YY,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,2011-08-24 17:49:54,GMT-03,43,43
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-08-24 17:51:47,GMT-03,50,50
2,1163,Telefônica - Vivo,CASCAO CUCUMBER,XXXXX012815YY,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,2011-08-24 18:01:29,GMT-03,149,109
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-08-24 18:16:40,GMT-03,155,115
2,1163,Telefônica - Vivo,CASCAO CUCUMBER,XXXXX012815YY,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,2011-08-25 11:18:39,GMT-03,51,51
2,1163,Telefônica - Vivo,CASCAO CUCUMBER,XXXXX012815YY,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,2011-08-25 17:05:48,GMT-03,16,16
2,1163,Telefônica - Vivo,CASCAO CUCUMBER,XXXXX012815YY,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,2011-08-29 17:20:30,GMT-03,34,34
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-08-30 12:27:06,GMT-03,25,25
2,1163,Telefônica - Vivo,CASCAO CUCUMBER,XXXXX012815YY,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,2011-08-31 17:55:41,GMT-03,7,7
2,1163,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX999,55,11,XXXXX999,2011-08-31 17:55:56,GMT-03,502,302
